941C sVarName
6822C4 fTimeToDisableAttackAfterMeleeSuccess
682360 fFrameToReleaseTail
683078 bEnabled
683120 fMinAttackDistance
6831C0 fMaxAttackDistance
683268 fMinTimeToAttack
683E10 bEnabled
683F34 fMinAttackDistance
6840C0 fMaxAttackDistance
68C898 eForceOpticCamouflageDisabledMode
68C9AC iInitialStage
68CA4C fMaskLife
68CC34 fHeadPosInterpolationSpeed
68CDC0 fHeadPosChangeMinTime
68CF48 fHeadPosChangeMaxTime
68D0CC fStartRegenerationWallDistance
68D264 fRegenerationTime
68D3E8 iForceOpticCamouflageDisabledMode
68D48C fDamageToChangeHeadPos
68D52C fChaseMinDistance
68D5D0 fChaseMaxDistance
68D670 fFrontMaxDistance
68D710 fBackMaxDistance
68D7AC fDamageMultiplayerInPhase2
68D850 fTailDamageToActivateCamouflage
68DEA0 oWhiplashAttackDef
68DF18 oSpikeBallPrickAttackDef
68DF88 oPoisonousSpitAttackDef
68DFF8 oDefensiveSpikeBallPrickAttackDef
68E068 oTailSmashAttackDef
68E0D8 oPoisonousGasAttackDef
68E148 oMovingPoisonousGasAttackDef
68E1B8 oDraggedBallPrickAttackDef
68E228 sHeadMovementFunction
68E2DC sTailMovementFunction
68E390 fTailMinTimeToChange
68E430 fTailMaxTimeToChange
68E4D4 fRegenTailMaxAnimSpeed
68E574 sRegenTailAnimSpeedFunc
68E628 fTimeRegenTailSlowMovement
68E6CC fTimeRegenTailFastMovement
68E774 fTimeRegenTailMovementTransitionFactor
68E814 fTailHeightInterpolationSpeed
68E8B8 oGrabDamageSourceFactor
68E928 fHeadMaxSpeed
68E9D0 fHeadMinSpeed
68F4E4 wpPhase2CutScenePlayer
68F58C wpPhase3CutScenePlayer
68F624 wpDeadCutScenePlayer
698114 fMinInitTime
6981C0 fMinDistanceIfTargetOnPath
69B6D4 sPos
69B80C sClockwise
69B934 sUsePos
69C4C8 oScourgeTongueSlashAttackDef
69C540 oTongue
69C5B0 fTentacleWidth
69C654 vTentacleZAxisThreshold
69C6FC fTongueCheckWidth
69C7A0 fTongueArcCheckBigWidth
69C840 fTongueArcCheckSmallWidth
69C8E4 fTongueScenarioCheckWidth
69C980 fDefaultShootOffset
69CA20 fCrouchingShootOffset
69CAC0 fHangingAboveVerticalShootOffset
69CB64 fHangingHorizontalShootOffset
6A0DD0 fTimeToChargeDoubleGroundShock
6A0E80 uNumShocks
6A0F20 fTimeBetweenShockwaves
6A0FC8 fTimeToEndShockwaves
6A1474 fTimeToChargePiercingLaser
6A1520 fTimeToChargeSecondLaser
6A15C0 fTimeToPrepareLaser
6A1664 fTimeLaser
6A1704 fTimeToRelocateEye
6A8654 bMaintainViewDirOnReached
6A8728 bIgnoreTargetAccesible
6A87F0 bGotoMovingIfNotInFrustum
6A88C0 bAllowTargetToJumpOver
6A8988 fMovingToIdleLimitsOffset
6A8A58 bIgnoreNextAttackTimeOnIdle
6A8B20 fMinDist
6A8BF0 fMaxDist
6A8CB8 fCenterDistance
6AAC44 oShakernautDoubleGroundShockAttackDef
6AACBC oShakernautPiercingLaserAttackDef
6AAD2C fMaxDistToMeleeAttack
6AADD0 fTimeSinceLastRangedAttack
6AAE70 fExplosionDuration
6AAF18 fExplosionWidth
6AAFB8 fExplosionHeight
6B0CCC fDistanceToInitShooting
6B0D78 fDistanceToInitShootingWithGrapple
6B0E14 fMinYAimForGrappleShootDistance
6B0EB8 fMaxTimeShooting
6B0F58 fMaxTrackedDistance2ReleaseTurn
6B0FFC fMaxLaunchedTime2ReleaseTurn
6B6CF4 oShelmitPlasmaRayAttackDef
6B6D6C fMinOpenGrappleTimeAfterAttack
6B6E10 fMaxGrappledTime
6B6EB0 fMinGrapplePullTimeToBreak
6B6F58 fMinPlatformRotationSpeed
6B6FF4 fMaxPlatformRotationSpeed
6B7098 fMinEntitySpeedForMinRotation
6B7134 fMaxEntitySpeedForMaxRotation
6B71D8 fCrystalMinAlbedoEmissiveFactor
6B7274 fCrystalMaxAlbedoEmissiveFactor
6B7318 fTimeToDisableCrystal
6B73BC fChargeLoopTime
6B7460 oRegularShelmitMeleeChargeShotDropProbabilities
6B7FE0 eShellState
6BC344 fSteeringAcceleration
6BC3F0 fSteeringSpeed
6BC48C fMaxTargetDistanceToAccelerateCloseToTarget
6BC530 fCloseToTargetAcceleration
6BC5D0 fMaxDistanceToTurn
6BC910 fMotionSpeed
6BD868 fBallGravity
6BD918 fMaxHitVerticalSpeed
6BD9B8 fTrajectorySampleTimeInterval
6BDA60 fTimeOutOfFrustumToAbortAttack
6BDB00 fBallDefaultLaunchAngleDegs
6BDBA4 fBallLaunchSpeed
6BDC44 fBallMinLaunchAngleDegs
6BDCE4 fBallMaxLaunchAngleDegs
6BDD84 fHighLaunchFixedAngleDegs
6BDE24 fHighLaunchMinSpeed
6BDEC4 fHighLaunchMaxSpeed
6BDF6C fMediumLaunchFixedAngleDegs
6BE00C fMediumLaunchMinSpeed
6BE0AC fMediumLaunchMaxSpeed
6BE148 fLowLaunchFixedAngleDegs
6BE1E8 fLowLaunchMinSpeed
6BE288 fLowLaunchMaxSpeed
6C3354 oSluggerSpitAttackDef
6C33CC sAcidBallCharClass
6C34B8 fAttackReachableHeight
6C355C fBallTrajectoryCheckRadius
6C5724 fTimeMeleeable
6C57D4 fTimeAbortable
6C6554 fAcidRadius
6C6600 fAcidGrowthTime
6C66A0 fTimeAtMaxRadius
6C6740 fWidthMax
6C67E0 fWidthMin
6C7DA8 fWidthMax
6C7E54 fWidthMin
6C7EF4 fYOffset
6C7F98 fTimeToGrow
6C8038 fTimeAtMaxSize
6CAF54 fMotionSpeed
6D06DC oTakumakuDashAttackDef
6D0758 eSubspecies
6D07F4 fMinTimeBetweenDigs
6D0894 fMaxTimeBetweenDigs
6D0934 fMinTimeDigging
6D09D0 fMaxTimeDigging
6D0A70 fReachableHeightBeforeAttack
6D0B10 fReachableHeightOnAttack
6D0BB4 fSpikeTime
6D0C54 fSpikeActivationInterpolationSpeed
6D0CF8 fSpikeDeactivationInterpolationSpeed
6D0D98 fSpikeShakeActivationInterpolationSpeed
6D0E38 fSpikeShakeDeactivationInterpolationSpeed
6D0ED4 fMinChaseDistance
6D0F78 fMaxChaseDistance
6D101C iChaseMaxNumJumps
6D10C0 fMinChargeTime
6D1168 bWantsAttackPreparationAfterMelee
6D1208 bWantsAttackPreparationAfterDetection
6D12A4 fMaxTargetSeparationBehindToTurn
6D1344 fMaxTimeDetectingBehindToTurn
6D13E4 fMaxTimeMissingToStop
6D6B1C fFrenzyTime
6D6BC8 fActivationTime
6D6C68 fPatrolMinTimeBetweenBalls
6D6D0C fPatrolMaxTimeBetweenBalls
6D6DA8 fCombatMinTimeBetweenBalls
6D6E50 fCombatMaxTimeBetweenBalls
6D6EF4 fBallGravity
6D6F9C fLaunchUpAngleRef
6D703C fLaunchUpAngleLowerOffset
6D70E0 fLaunchUpAngleUpperOffset
6D7180 fLaunchRightAngleRef
6D7224 fLaunchLeftAngleRef
6D72C4 fLaunchSideAngleLowerOffset
6D7364 fLaunchSideAngleUpperOffset
6D7400 fLaunchDownAngleRef
6D74A8 bMirrorLaunchDown
6D7544 fLaunchDownAngleLowerOffset
6D75E8 fLaunchDownAngleUpperOffset
6D7684 fLaunchUpMinInitialSpeed
6D7728 fLaunchUpMaxInitialSpeed
6D77CC fLaunchSideMinInitialSpeed
6D7870 fLaunchSideMaxInitialSpeed
6D7910 fLaunchDownMinInitialSpeed
6D79B0 fLaunchDownMaxInitialSpeed
6D7A50 sWalkRightLaunchUpConfig
6D7AC0 sWalkDownLaunchRightConfig
6D7B30 sWalkLeftLaunchDownConfig
6D7BA0 sWalkUpLaunchLeftConfig
6D7C10 tLaunchConfigs
6D7C80 fMinTimeBetweenAttacks
6D7D24 fMaxTimeBetweenAttacks
6D7DC4 fMinTimeAttacking
6D7E64 fMaxTimeAttacking
6D7F04 fShotHeightOffset
6D7FA8 fTimeInFrustumToStartAttack
6D8048 fTimeOutOfFrustumToEndAttack
6D80E8 fMaxLOSDistanceToChasePoint
6D8184 sMagmaBallCharClass
6D8230 eSubspecies
6DC6A8 fLockTime
6DE3A0 fImpactToRelaxTime
6DE450 fBumpToRelaxTime
6DE4EC fImpactTime
6DE58C fBumpTime
6DF6E0 fWanderRadius
6DFEC0 sGoToPosBlackboard
6DFF9C sGoToEntityBlackboard
6E0064 bStopOnArrive
6E0130 bUseWaypoints
6E01F8 fMotionSpeed
6E02C8 fAccelerationForce
6E0390 fBrakeForce
6E045C fBrakeDistance
6E0524 fTurningForce
6E05F0 fMaxTurningAngle
6E20F0 sEntityNameBlackboard
6E28D8 eBehaviorType
6E2E58 fAbsorptionDistance
6E2F04 uMaxSimultaneous
6E2FA4 fMaxSteeringAcceleration
6E3048 fMaxSteeringBrake
6E30E4 fMaxSteeringChangingDir
6E3184 fBrakeDistance
6E3228 bLimitSteeringForceAngle
6E32C8 fMaxSteeringForceAngle
6E336C fWanderRadius
6E340C fInitTime
6E34AC fWanderTime
6E3550 fOffSetDisplacementNearPowerBomb
6E35F0 fDistanceArriveEndAttract
6ECBAC oYamplotXBiteAttackDef
6ECC24 oYamplotXStepAttackDef
6ECC98 eSubspecies
6F44C0 eFollowPathRotationMode
6F46F0 fFollowPathVerticalRotationDist
6F48F8 fFollowPathVerticalRotationFactor
6F4B00 fFollowPathTargetReachedDistance
6F4D08 fFollowPathLookAhead
6F4F14 bFollowPathUpdateDirWhenNotLookingAtDesiredViewDir
6F5118 fGotoPointReachedDistance
6F51BC fTurnWeightPenalization
70690C sName
706A18 fExtraNodeLengthFactor
706AC0 tTentacleNodes
706B5C bAllowTrail
707400 key
7075AC element
7079E4 key
707B90 element
70EC54 bOverrideDisableInEditor
70ECF4 sInitialAction
70EE24 sDefaultLoop
70EF64 sAnimTree
70F090 sInitialPrefix
70F154 iDebugLine
70F1F0 fInitialFrame
7117D0 fToRecoilBlendTime
711880 fFromRecoilBlendTime
711924 fToAimBlendTime
7119CC fToDefaultBlendTime
711A68 fRecoilTime
7138D8 fEnterFadeIn
713980 fEnterFadeOut
713A1C fExitFadeIn
713ABC fExitFadeOut
713CC0 sPreset
713D38 eEnterFadeType
713E0C eExitFadeType
715E68 eReverb
71606C iLowPassFilter
71E460 bDimSounds
71E4D8 bMuteOutsideCamera
71EBE4 bForceActivation
71EC8C fInterpolationSpeed
71ED58 fInterpolationAccel
71EE2C fInterpolationInterruptFactor
71EEF4 v3TargetOffset
71EFCC v3TargetPadding
71F0A0 fEmmyAlarmVolume
71F148 fAimNewCameraDistance
71F448 fAimNewCameraAng
71F5D4 fAimNewCameraOffsetY
71F760 bAimNewCameraAvoidWallOcclusion
71F800 fAimNewCameraChaseAutoAimMinInterpolationDist
71F89C fAimNewCameraChaseAutoAimMaxInterpolationDist
71F948 bAimNewCameraChaseAutoAimForceEmmyMaxYInsideCamera
71F9E4 fAimNewCameraFreeAimInterpolationSpeed
71FCE0 iAimNewCameraInputMode
724F04 iNumGroups
724FB0 iMaxInhabitantsPerGroup
72504C iMinInhabitantsPerGroup
72A494 fGroupRadius
72A69C fBillboardRadius
72A73C sPath
72A7E0 sBgPath
72A9E8 iTextureWidth
72ABF0 iTextureHeight
72ADF8 vInitialColor
72B008 fUniformColorOffset
72B210 vColorOffset
72B418 fInitialAlpha
72B620 fAlphaOffset
72B6C0 sBillboardDefaultLoop
72B764 sBillboardMotionDefaultLoop
72B804 sGroupMotionDefaultLoop
72B8A0 bUseRotation
72BAA4 fBillboardMotionDefaultScale
72BCA8 fGroupMotionDefaultScale
72BD48 sSoundLoopLot
72BDE4 sSoundLoopLit
72BE84 fSoundLoopLotAmountPct
72BF28 fSoundLoopAttMinDist
72BFCC fSoundLoopAttMaxDist
72C070 sSoundImpactBase
72C110 iSoundImpactCount
72C1B0 fSoundImpactRadiusMinAtt
72C250 fSoundImpactRadiusMaxAtt
72C2F0 iPoolSize
72FB60 fContaimentDist
72FC40 eRotationMode
72FD00 fMaxAngularSpeed
72FDD4 fCohesion
72FEA0 fSeparationFactor
72FF70 fSeparation
73003C fToTarget
73010C fContainment
7301D8 bAllowSharpTurns
7302A4 bCanFollowTarget
73036C fPreferredRadius
73043C fMinRadius
730508 fPursuitSpeed
7305D8 fRecoverySpeed
73069C fAttackSpeed
730770 fBillboardScale
73083C bForceAllowTurn
730908 fHareDistance
7309A8 fMaxQueueSize
731260 fMaxDamage
731AC8 fMinTimeInNode
731CFC fTimeInNodeRandomness
731F28 fTargetChangeProbability
731FFC sIndividualLife
732290 fAttackPathOffset
7324C4 iMaxChangingTargetSimul
732598 bWantsSpiraling
7326A0 bWantsJellyfishMovement
7327A0 bWantsFishMovement
73289C bWantsInternalFlocking
73299C bWantsMigration
732A38 fMaxDistToMigrate
732AE0 bWantsBumpReaction
732B7C iTotalDrops
732C4C fShakeAmplitude
732D18 fShakeSpeed
732DE8 iMinHitsForMediumImpact
732E88 iMinHitsForLargeImpact
732F2C sImpactSoundSmallGroup
732FD0 sImpactSoundMediumGroup
733070 sImpactSoundLargeGroup
73310C sMoveSoundSmallGroup
7331AC sMoveSoundMediumGroup
733248 sMoveSoundLargeGroup
7332E8 iMaxPopulationForSmallGroup
733388 iMaxPopulationForMediumGroup
73342C fMaxTimeAlive
7334CC fMinTimeAlive
73356C fMaxDistToLinkNodes
73360C fMeleeRepelRadius
7336AC fMeleeKillRatio
73374C iMeleeMinKills
7337F0 iMeleeMaxKills
73388C fMeleeMinRepelDistance
733934 fMeleeMaxRepelDistance
7339D8 fMissileRepelRadius
733A7C fMissileKillRatio
733B20 iMissileMinKills
733BC4 iMissileMaxKills
733C64 fMissileMinRepelDistance
733D04 fMissileMaxRepelDistance
733DA4 fMigrationCheckMinTime
733E48 fMigrationCheckMaxTime
733EE4 fDefaultDiversionTimer
733F88 fMinStunTime
73402C fMaxStunTime
7340D0 fDefaultBeamsRadiusIncrement
73416C fWideBeamRadiusIncrement
73420C fPlasmaBeamRadiusIncrement
7342A8 oDamageSourceFactor
73431C bDiesOfLoneliness
7343BC iLonelinessGroupSize
734460 bApplyLonelinessToEachGroup
734500 bWeakToSpinAttack
73459C bIsWater
744EA4 wpPathToFollow
744F50 ePathType
744FE8 fGroupVelocity
745334 fChargedImpactExtraRadius
74540C fMissileColliderRadius
7454D8 fMissileSplashDamageRadius
7455A8 fSuperMissileSplashDamageRadius
745674 fBeamRadius
74F228 vColliderIds
74F5DC aVignettes
751B78 uGroupId
751C3C aGridTiles
751D80 bFakeHusks
751F88 eCollisionMaterial
752B2C eTileType
752D5C vGridCoords
752E28 sHiddenSG
752EC8 bIsHidingSecret
752F8C aVignettes
753324 fX
7533CC fY
75346C eTileType
75350C uState
753A2C key
753BD8 element
754010 key
7541BC element
754A6C key
754C18 element
755050 key
7551FC element
7559E0 key
755B8C element
755FC4 key
756170 element
76086C sVignetteSG
7608E8 bUnhideWhenPlayerInside
760988 bPreventVisibilityOnly
760A24 bForceNotVisible
765524 sFunction
765600 fAmplitudeX
7656C8 fSpeedX
765794 fAmplitudeY
76585C fSpeedY
765928 fAmplitudeZ
7659F0 fSpeedZ
765ABC fTimeToMax
7665C4 wpGate
7670E4 fMinAngleXAxis
7671B8 fMaxAngleXAxis
767280 fMinAngleYAxis
76734C fMaxAngleYAxis
767418 sFunction
767504 bCentered
767D38 oCameraRail
7685D4 sId
7686E0 pLogicShape
768784 fFactorToAdd
768820 fFactorToMultiply
76903C key
7691E8 element
769620 key
7697CC element
76A3A0 key
76A54C element
76A984 key
76AB30 element
76B04C wpStartPoint
76B0F4 wpEmmyLandmark
76B444 eMode
76B4E4 bStartEnabled
76B584 wpBossSpawnPoint
76B624 wpCentralUnitAI
76B6BC wpBossAlive
76B79C wpBossDestroyed
76B874 wpBossDoor
76B90C sBossCollisionCameraID
76BA14 wpEmmySpawnPoint
76BAAC tEmmyStartPointsInfo
76BB1C wpEmmyZoneShape
76BBB8 wpDestroySearchLandmark
76BC4C tEmmyForbiddenShapes
76BCE8 tEmmyWeightedShapes
76BD5C bUnlockDoorsOnEmmyDead
76BE00 tEmmyLockedDoors
76BED8 tEmmyPhase2DeactivatedActors
76BF48 wpStartCombatCheckpointStartPoint
76BFE0 sStartCombatCheckpointSnapshotId
76C0DC wpDeadCheckpointStartPoint
77B320 wpGate
77BE34 wpGate
77CDCC bAllowFloorSlideTunnel
77D430 bOverrideDisableInEditor
77DB18 fDamageArmadiggerDefault
77DBC4 fDamageArmadiggerDashAttack
77DC64 fDamageAutclastDefault
77DD04 fDamageAutclastExplosion
77DDA0 fDamageAutectorDefault
77DE44 fDamageAutectorExplosion
77DEE4 fDamageAutomperAutomaticIrradiation
77DF88 fDamageAutomperDefault
77E028 fDamageAutoolDefault
77E0C8 fDamageAutsharpDefault
77E164 fDamageAutsharpExplosionDefault
77E208 fDamageAutsniperDefault
77E2A4 fDamageAutsniperLaserDefault
77E344 fDamageBatalloonDefault
77E3E0 fDamageBigfistDefault
77E484 fDamageBigfistMelee
77E520 fDamageBigkranXDefault
77E5C0 fDamageBigkranXMagmaBall
77E65C fDamageBlindFlyAttack
77E6FC fDamageBlindFlyDefault
77E798 fDamageCaterzillaDefault
77E838 fDamageCentralUnitCannonDefault
77E8D4 fDamageCentralUnitCannonBeamCaves
77E974 fDamageCentralUnitCannonBeamMagma
77EA10 fDamageCentralUnitCannonBeamLab
77EAB0 fDamageCentralUnitCannonBeamForest
77EB4C fDamageCentralUnitCannonBeamSanc
77EBEC fDamageCentralUnitDefault
77EC88 fDamageChozoCommanderAirCharge
77ED28 fDamageChozoCommanderAuraScratch
77EDC4 fDamageChozoCommanderDefault
77EE64 fDamageChozoCommanderEnergyShardsFragment
77EF00 fDamageChozoCommanderEnergyShardsSphere
77EFA0 fDamageChozoCommanderHyperspark
77F03C fDamageChozoCommanderKiStrike
77F0DC fDamageChozoCommanderLandingSlam
77F178 fDamageChozoCommanderLaserZero
77F218 fDamageChozoCommanderLaserZeroGrounded
77F2B4 fDamageChozoCommanderPowerPulse
77F354 fDamageChozoCommanderSentenceSphere
77F3F0 fDamageChozoCommanderTriCombo
77F490 fDamageChozoCommanderTriComboNoDamage
77F52C fDamageChozoRobotSoldierCannonShot
77F5D0 fDamageChozoRobotSoldierCannonShotCharged
77F670 fDamageChozoRobotSoldierDashSlash
77F714 fDamageChozoRobotSoldierDefault
77F7B4 fDamageChozoRobotSoldierDisruptionField
77F854 fDamageChozoRobotSoldierExplosion
77F8F4 fDamageChozoRobotSoldierUppercut
77F994 fDamageChozoRobotSoldierCannonShotElite
77FA34 fDamageChozoRobotSoldierCannonShotChargedElite
77FAD8 fDamageChozoRobotSoldierDashSlashElite
77FB78 fDamageChozoRobotSoldierDefaultElite
77FC1C fDamageChozoRobotSoldierDisruptionFieldElite
77FCB8 fDamageChozoRobotSoldierExplosionElite
77FD5C fDamageChozoRobotSoldierUppercutElite
77FDF8 fDamageChozoWarriorWeakDefault
77FE9C fDamageChozoWarriorWeakGlaiveSpin
77FF38 fDamageChozoWarriorWeakGlaiveWalljump
77FFDC fDamageChozoWarriorWeakShieldPush
780078 fDamageChozoWarriorXWeakDefault
78011C fDamageChozoWarriorXWeakChangeWall
7801B8 fDamageChozoWarriorXWeakGlaiveSpin
78025C fDamageChozoWarriorXWeakLandSplat
7802F8 fDamageChozoWarriorXWeakLandSplatWaves
78039C fDamageChozoWarriorXWeakSpit
780438 fDamageChozoWarriorXWeakWallclimb
7804DC fDamageChozoWarriorDefault
780578 fDamageChozoWarriorGlaiveSpin
780618 fDamageChozoWarriorGlaiveWalljump
7806B4 fDamageChozoWarriorShieldPush
780754 fDamageChozoWarriorXDefault
7807F0 fDamageChozoWarriorXChangeWall
780890 fDamageChozoWarriorXGlaiveSpin
78092C fDamageChozoWarriorXLandSplat
7809CC fDamageChozoWarriorXLandSplatWaves
780A68 fDamageChozoWarriorXSpit
780B08 fDamageChozoWarriorXWallclimb
780BA4 fDamageChozoWarriorEliteDefault
780C44 fDamageChozoWarriorEliteGlaiveSpin
780CE0 fDamageChozoWarriorEliteGlaiveWalljump
780D80 fDamageChozoWarriorEliteShieldPush
780E1C fDamageChozoWarriorXEliteDefault
780EBC fDamageChozoWarriorXEliteChangeWall
780F58 fDamageChozoWarriorXEliteGlaiveSpin
780FF8 fDamageChozoWarriorXEliteLandSplat
781094 fDamageChozoWarriorXEliteLandSplatWaves
781134 fDamageChozoWarriorXEliteSpit
7811D0 fDamageChozoWarriorXEliteWallclimb
781270 fDamageChozoZombieXDefault
78130C fDamageChozoZombieXPoisonClaws
7813B0 fDamageCooldownXBossDefault
78144C fDamageCooldownXBossFireBall
7814EC fDamageCooldownXBossWindTunnelWall
781588 fDamageCooldownXBossLavaCarpet
781628 fDamageCooldownXBossLavaCarpetPuddles
7816C4 fDamageCooldownXBossLavaDrop
781764 fDamageCooldownXBossReaper
781800 fDamageCooldownXBossStrongWhip
7818A0 fDamageCooldownXBossLaserBite
78193C fDamageCoreXDefault
7819DC fDamageCoreXSuperQuetzoaDefault
781A78 fDamageDizzeanIndividual
781B18 fDamageDizzeanMax
781BB4 fDamageDizzeanMin
781C54 fDamageDizzeanRadius
781CF0 fDamageEmmyDefault
781D98 fDamageEmmyIce
781E34 fDamageEmmyWave
781ED4 fDamageFingIndividual
781F70 fDamageFingMax
782010 fDamageFingMin
7820AC fDamageFingRadius
78214C fDamageGobblerDefault
7821E8 fDamageGobblerScorpiusDefault
782288 fDamageGobblerKraidDefault
782324 fDamageGobblerHydrogigaDefault
7823C4 fDamageGobblerChozoWarriorXDefault
782460 fDamageGobblerSuperQuetzoaDefault
782500 fDamageGobblerCooldownXDefault
78259C fDamageGobblerSuperGoliathDefault
78263C fDamageGobblerBite
7826D8 fDamageGobblerScorpiusBite
782778 fDamageGobblerKraidBite
782814 fDamageGobblerHydrogigaBite
7828B4 fDamageGobblerChozoWarriorXBite
782950 fDamageGobblerSuperQuetzoaBite
7829F0 fDamageGobblerCooldownXBite
782A8C fDamageGobblerSuperGoliathBite
782B2C fDamageGoliathDefault
782BC8 fDamageGoliathMelee
782C68 fDamageGoliathShockWave
782D08 fDamageGooplotDefault
782DA8 fDamageGooplotJump
782E44 fDamageGooshockerDefault
782EE8 fDamageGooshockerShock
782F84 fDamageGroundShockerDefault
783024 fDamageGroundShockerElectric
7830C0 fDamageHecathonDefault
783160 fDamageHecathonPlanktonDefault
7831FC fDamageHydrogigaBraid
78329C fDamageHydrogigaDefault
78333C fDamageHydrogigaMaelstorm
7833DC fDamageHydrogigaPolyps
783478 fDamageHydrogigaTongueSwirl
783518 fDamageInfesterBallDefault
7835B4 fDamageInfesterDefault
783654 fDamageKlaidaDefault
7836F0 fDamageKraidAcidBlobs
783790 fDamageKraidBackSlap
783830 fDamageKraidBouncingCreatures
7838D0 fDamageKraidDefault
78396C fDamageKraidFierceSwipe
783A10 fDamageKraidShockerSplash
783AB0 fDamageKraidSpikes
783B50 fDamageKraidSpinningNails
783BEC fDamageKraidInsideBelly
783C8C fDamageNailongDefault
783D28 fDamageNailongThorn
783DC8 fDamageObsydomithonAttack
783E64 fDamageObsydomithonDefault
783F04 fDamageOmnithonDefault
783FA0 fDamageOmnithonPlanktonDefault
784040 fDamagePoisonFlyAttack
7840DC fDamagePoisonFlyDefault
78417C fDamageQuetzoaDefault
784218 fDamageQuetzoaCharge
7842B8 fDamageQuetshockerDefault
784354 fDamageQuetshockerCharge
7843F4 fDamageQuetshockerEnergyWave
784490 fDamageQuetshockerEnergyWaveElectrify
784530 fDamageRedenkiIndividual
7845CC fDamageRedenkiMax
78466C fDamageRedenkiMin
784708 fDamageRedenkiRadius
7847A8 fDamageRinkaDefault
784844 fDamageRinkaCaves
7848E4 fDamageRinkaMagma
784980 fDamageRinkaLab
784A24 fDamageRinkaForest
784AC0 fDamageRinkaSanc
784B60 fDamageRockDiverDefault
784BFC fDamageRodomithonXDefault
784C9C fDamageRodomithonXFireCone
784D3C fDamageRodotukDefault
784DDC fDamageSunnapDefault
784E78 fDamageSabotoruDefault
784F18 fDamageSclawkDefault
784FB4 fDamageScorpiusDefault
785054 fDamageScorpiusDefensiveSpikeBallPrick
7850F0 fDamageScorpiusDragSpikeBall
785190 fDamageScorpiusPoisonousGas
78522C fDamageScorpiusPoisonousSpit
7852CC fDamageScorpiusSpikeBallPrick
785368 fDamageScorpiusTailSmash
785408 fDamageScorpiusWhiplash
7854A4 fDamageScourgeDefault
785544 fDamageScourgeTongueSlash
7855E0 fDamageShakernautDefault
785680 fDamageShelmitDefault
785720 fDamageShelmitPlasmaRay
7857C4 fDamageShelmitExplosion
785860 fDamageShelmitNakedDefault
785900 fDamageShelmitNakedExplosion
78599C fDamageShineonDefault
785A3C fDamageSlidleDefault
785AD8 fDamageSluggerAcidBall
785B78 fDamageSluggerDefault
785C14 fDamageSpitclawkAcid
785CB4 fDamageSpitclawkDefault
785D50 fDamageSpittailDefault
785DF0 fDamageSpittailAcidBall
785E90 fDamageSpittailAcid
785F30 fDamageSuperGoliathBurstProjectionBomb
785FD4 fDamageSuperGoliathBurstProjectionTracker
786078 fDamageSuperGoliathDefault
786114 fDamageSuperGoliathMelee
7861B4 fDamageSuperGoliathShockWave
786250 fDamageSuperQuetzoaCharge
7862F0 fDamageSuperQuetzoaDefault
78638C fDamageSuperQuetzoaEnergyWave
78642C fDamageSuperQuetzoaEnergyWaveElectrify
7864C8 fDamageSuperQuetzoaMultiTarget
786568 fDamageSwifterDefault
786604 fDamageTakumakuDashAttack
7866A4 fDamageTakumakuDefault
786740 fDamageVulkranDefault
7867E0 fDamageVulkranMagmaBall
78687C fDamageWarLotusDefault
78691C fDamageYamplotXBite
7869B8 fDamageYamplotXStep
786A58 fDamageYamplotXDefault
786AF4 fDamageShakernautLaserDefault
786B94 fDamageShakernautGroundshockDefault
786C30 fDamageKreepDefault
786CD0 fDamageFulmiteDefault
786D6C fDamageDepthornDefault
786E0C fDamageDepthornBall
786EA8 fDamageYampaBite
786F48 fDamageYampaStep
786FE4 fDamageYampaDefault
787084 fDamageDropterDefault
787120 fDamageDropterDiveAttack
7871C4 fDamageSharpawDefault
787260 fDamageSharpawDiveAttack
787304 fDamageIcefleaDefault
7873A0 fDamageIcefleaDiveAttack
787444 fDamageIcefleaFreezeTick
7874E0 fDamageDredhedDefault
787580 fDamageDredhedDiveAttack
787620 fDamageSakaiDefault
7876C4 fDamageSakaiDiveAttack
787764 fDamageFulmiteBellyMineDefault
787804 fDamageNailuggerDefault
7878A0 fDamageNailuggerSpit
787940 fDamageDaivoDefault
7879DC fDamageDaivoSwarmIndividual
787A7C fDamageDaivoSwarmMax
787B18 fDamageDaivoSwarmMin
787BB8 fDamageDaivoSwarmRadius
787C54 fDamageFulmiteBellyMineExplosionDefault
787CF4 fDamageInfesterBallExplosionDefault
787D90 fDamageCooldownXBossLaser
7884D8 sDefaultDamageID
788778 sDamageSource
788A04 bRotateToInstigatorHitCollider
788AD4 eDamageType
788CF4 sSuccessDownDefaultAnim
788F84 sSuccessUpDefaultAnim
789214 sSuccessFrontDefaultAnim
7894A4 sSuccessBackDefaultAnim
789730 bIgnoreReaction
789960 bForceReaction
789B98 eDamageStrengthOnForcedReaction
789DC4 bIgnoreInmune
789E94 dictDamageIDOverrides
